지역명,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24
과천시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.5886,42.4998,43.0287,43.8461,45.1259,45.5972,45.75,46.8287,47.307,48.1126,49.025,49.2793,49.1703,49.1275,49.0027,49.1054,49.0466,48.6087,49.2538,49.2619,49.7985,50.2371,50.7545,51.6666,51.6016,51.8375,52.126,52.6053,53.4844,56.2246,56.7104,56.9756,57.0215,52.6992,53.0283,53.0283,53.8698,53.0308,51.9043,56.7217,55.3573,55.3431,62.235,62.062,61.9064,61.3839,61.4508,61.229,60.2445,57.616,55.6088,54.0252,53.2063,52.378,52.1798,51.6941,51.4781,49.1401,47.8796,47.2218,46.5163,46.2531,45.5847,45.3295,44.3,42.3923,43.1226,44.6898,45.5273,55.3917,55.3917,55.3483,55.7167,55.24,54.7975,54.7459,54.673,54.3956,54.6768,54.6636,54.321,51.8645,51.0197,51.0197,49.4736,47.9414,48.1508,48.4492,49.3216,49.3216,49.6472,48.6499,47.4292,46.9742,44.918,44.4527,43.9077,43.6478,43.4818,43.7855,43.9804,43.9759,43.8605,42.7915,42.3588,42.217884,42.12997384,42.04563191,42.12826516,42.10917091,42.21891254,42.43812931,42.74810214,43.41042073,47.59043123,47.62959727,44.46739487,45.04466491,42.43566852,43.68934742,43.0522373,43.14388662,43.3921502,43.48962206,43.4590605,43.9015955,44.57996252,46.40164357,46.77205867,47.01689355
구리시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.7237,57.8773,57.9605,58.4025,59.0081,60.1791,61.9869,62.4627,62.7145,62.938,63.7015,64.1649,65.9713,66.1105,66.3989,66.4162,66.6756,67.1863,67.3554,67.5763,67.7283,68.0927,68.5138,69.5408,71.3604,71.6258,72.4563,73.1318,73.0641,73.1544,74.6128,75.067,75.8423,77.1006,78.021,78.021,78.903,79.1775,78.6887,78.5733,78.558,78.3247,78.4387,78.1068,77.6342,77.6301,77.4986,77.4247,77.5293,77.3149,76.745,76.1316,75.6213,75.6244,75.95,75.6154,75.3344,74.6362,74.1573,73.345,71.9444,71.3431,70.4608,69.2547,68.3516,67.3432,66.0386,65.7396,65.1376,65.2061,65.2061,64.2642,63.7566,63.4983,63.3185,62.8851,62.5645,62.5338,62.3304,62.1235,61.8755,60.8244,60.1769,60.1769,57.3462,56.8291,56.2933,55.6864,55.0087,55.0087,57.5428,58.3759,59.6017,59.3722,58.4171,58.2045,57.3484,57.5023,58.517,59.1655,59.0512,58.5262,58.3035,58.4161,58.4764,58.409195,58.27668214,58.17600863,58.05842546,58.06793398,58.03698006,58.10637495,58.1467333,58.01323703,57.47701829,56.88906844,55.58070017,54.73325224,54.15491284,53.82580956,53.60367365,53.42845088,53.44779503,53.39900521,53.39718302,53.71636782,53.98028763,54.36325954,54.46551541,54.87121275
남양주시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.2189,54.5549,55.217,55.5183,56.1814,58.1521,59.4934,60.153,61.1771,61.3973,62.1882,62.6908,63.1461,63.6943,64.0613,64.5374,64.9055,65.3493,65.8468,65.9014,66.4521,66.6243,67.6772,68.5119,69.3083,69.4817,70.0202,70.5706,71.3707,73.6527,74.5818,75.2652,76.5326,76.8642,77.1979,77.1979,77.7474,78.1398,78.1834,78.2577,78.4166,78.4824,78.9968,79.2712,79.3217,79.4639,79.5327,79.5873,79.5767,79.7141,79.67,79.6441,79.4143,79.278,79.1789,78.9982,78.9605,78.3329,78.2921,78.1143,77.6349,77.1626,77.0604,76.9428,76.9312,76.4994,76.0929,76.0566,75.8574,75.9824,75.9824,75.3041,75.0629,74.9872,75.043,75.0799,75.0532,75.1579,75.0347,75.1325,75.012,75.02,74.7408,74.7408,73.5153,72.9179,71.4308,69.4916,71.3959,71.3959,74.0526,74.5763,75.9743,74.4134,73.7311,72.5684,72.1452,71.9755,71.8175,71.0166,69.7826,68.9614,68.36,68.0548,67.8009,67.661566,67.972356,67.98078946,68.08296231,68.21707364,68.43182359,68.49923415,68.37475348,68.40098025,68.13541082,66.40554526,65.26449513,64.53962216,63.88690323,63.73681315,64.76620335,65.35006539,65.51438246,65.60962201,65.47116174,65.81140904,65.94507289,66.09341163,66.18261261,66.40017088
오산시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.9694,63.0343,63.0698,63.1937,63.3007,63.43,63.5022,63.6665,64.5471,64.7366,64.7901,66.3219,67.0859,68.6345,70.7155,70.8911,71.119,71.7392,72.1658,73.0269,74.3293,74.4391,74.4613,74.5923,74.9108,75.0255,75.2206,75.648,75.7216,75.7857,75.8622,75.867,76.1395,76.4357,76.8476,76.8476,77.4086,77.5878,77.551,77.4735,77.5486,77.5421,78.4785,78.6545,78.6135,79.4113,79.3861,79.3761,79.3567,79.3336,80.0077,80.0217,80.1471,80.0572,79.9695,79.6842,79.4884,78.6949,78.0736,78.1425,78.1996,78.0798,78.0313,77.9398,77.8118,77.848,76.8445,77.3534,77.1527,77.2781,77.2781,77.7691,77.7597,77.8328,77.9538,78.3852,78.3458,78.5206,78.8155,78.9467,78.9665,79.1559,79.1667,79.1667,77.541,77.2734,75.2997,74.4635,74.5835,74.5835,78.1639,78.2142,78.4217,77.0985,76.4703,74.1461,73.7857,72.7965,72.1801,71.6274,70.8183,70.0306,70.1645,69.8582,69.173,68.422779,68.86361075,68.91656524,68.97567212,69.04639503,69.41793726,69.68817071,70.3900759,70.69615755,70.61693287,71.85702693,71.8077435,70.98247943,69.77457487,69.50736323,69.36066156,69.40396338,69.58183711,69.53827557,69.55835792,69.56871925,69.86282325,70.13921575,70.22156119,70.34018029
시흥시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.5425,54.7822,55.3391,55.9887,56.7205,57.2436,58.7549,59.2091,59.8084,60.1595,61.0429,61.6115,62.9294,63.1545,63.274,63.3948,63.5529,64.3213,64.6,65.238,65.245,65.8617,65.8169,65.7331,67.0175,67.7136,68.6071,69.0765,69.5545,69.8046,70.518,71.0009,70.9426,73.6265,74.2536,74.2536,75.5484,76.3025,76.3565,76.6969,76.6396,76.4602,76.2637,75.9865,76.1201,76.1879,76.4482,77.2687,77.0745,77.0137,77.0987,77.0915,76.9623,76.7782,76.7957,76.7726,76.3337,75.817,75.7853,75.4609,74.6884,74.3985,73.9511,73.6675,73.5058,73.5605,73.7085,73.2285,73.1073,73.4365,73.4365,73.1355,72.8407,72.811,72.9453,73.0719,72.9753,73.165,73.1324,73.0967,73.1133,73.0881,72.8417,72.8417,71.3951,71.1625,70.4585,69.9897,69.7164,69.7164,69.8227,70.4154,70.2038,70.5465,69.9889,68.3229,66.1542,67.2547,65.5058,66.3018,67.4697,66.5811,67.2847,68.7381,68.8187,69.09234,68.68002898,68.81295295,68.82052555,69.61537677,69.62784255,69.70513863,70.35466454,70.31201142,70.34624222,66.86243043,65.3030939,63.74169451,62.01025376,61.79092246,61.42685048,61.21394108,61.28311195,61.64700123,62.05175383,62.32018627,62.67965493,62.85454626,63.058624,63.25211754
군포시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64.3541,64.5985,64.8899,65.0292,65.9554,67.5698,68.6342,69.2804,70.9022,71.5752,71.8945,72.376,72.2329,72.5176,72.5685,72.6216,72.8099,72.8493,73.4708,73.501,73.7372,74.1401,74.5106,75.2844,76.0224,76.3975,76.7191,77.4033,77.9263,78.2882,78.988,78.8571,79.0439,80.2505,80.5233,80.5233,80.9679,80.9924,81.4642,81.5002,81.746,81.7764,81.7465,81.4818,81.7294,81.7654,82.8395,83.1127,83.2321,83.4785,83.6617,83.6819,83.8398,83.648,83.4334,83.228,82.9526,82.5222,82.2917,82.1237,81.8465,81.7158,81.6966,81.5826,81.4099,79.4482,78.2229,77.8849,77.6154,77.4318,77.4318,76.8539,76.9125,76.8011,76.6582,76.5422,76.5036,76.4662,76.3872,76.2883,76.1182,75.938,75.6784,75.6784,71.976,71.6872,71.4802,70.7381,70.9239,70.9239,72.3997,72.8902,73.1013,72.6007,71.8703,70.2103,67.8833,66.6363,63.7931,62.8011,60.5168,59.7276,58.6459,57.5266,57.2008,57.095509,57.0951721,57.19164598,57.1852058,57.17000368,57.1200898,57.14939818,57.30497441,57.37025253,57.91465373,60.21900771,60.55725919,60.46223813,60.62485387,61.76274592,62.39229625,62.69511987,62.88389201,62.91653326,62.81557893,62.82975655,62.79387804,62.81967403,63.00201644,63.12814179
의왕시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.7324,62.3988,62.6937,63.7803,64.4745,65.9748,68.0957,69.5315,70.1516,70.609,71.7152,72.2543,72.0559,72.1468,72.3129,72.4227,72.7154,72.7412,73.156,73.3828,73.4757,74.355,75.0012,75.4308,75.717,76.4797,76.9133,77.6139,78.1618,79.4965,80.2196,81.0969,81.5049,82.5217,82.5775,82.5775,83.782,84.0035,84.3856,84.5422,84.4158,84.3013,84.3185,84.231,84.2291,84.2821,84.2678,84.6861,84.748,84.8461,84.8317,84.8075,84.2354,84.2568,84.5759,84.5045,84.2226,83.9332,83.6829,82.7494,82.1213,81.9093,81.5486,80.9319,80.4659,78.7502,76.9646,76.3226,75.9809,75.8139,75.8139,72.6249,71.9072,70.684,70.5064,70.2087,70.6285,71.3364,72.1383,72.1629,71.4146,70.6798,70.1819,70.1819,68.498,68.3287,68.6651,67.9172,67.5821,67.5821,70.2222,71.4786,71.635,71.3296,69.0017,66.3072,64.7664,64.2188,63.7511,63.0258,61.7238,61.1013,60.739,59.4595,59.4466,57.673128,59.05391913,59.92946979,59.92756449,59.69744117,59.77325319,60.04941659,60.56127647,60.72744766,60.91162892,58.53333174,58.87735824,58.48771047,58.09963007,58.29995149,59.02925634,59.04513954,59.08618223,58.90368319,59.19016883,59.43451477,59.5373331,59.44448352,60.24693953,60.50938728
하남시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.2837,60.3168,60.3636,60.6187,61.1554,62.2059,62.4338,63.1804,63.5598,63.6396,64.9449,67.7146,68.2906,68.3074,68.6498,68.7962,69.2071,69.9102,70.5472,70.6481,70.8855,71.2122,73.0016,74.4498,76.5552,76.8391,77.1841,77.3323,77.1556,77.5737,78.1378,78.9149,79.0623,78.5196,79.1546,79.1546,78.3535,77.6881,76.9185,76.3559,75.6084,75.4118,75.0854,75.3518,75.8046,75.8273,75.6544,76.0028,75.97,76.3589,76.7978,77.1814,76.8099,76.266,75.8636,75.598,75.534,74.8847,74.9276,73.7999,73.6218,73.2129,72.6986,72.2278,70.7187,68.8153,67.6613,66.2636,65.4669,65.15,65.15,64.2723,64.1425,64.1596,63.9901,64.082,64.0154,64.1998,64.24,64.8312,65.1726,64.5365,61.8414,61.8414,60.96,61.4378,63.8273,65.7272,66.0313,66.0313,69.29,69.965,70.5785,72.0159,70.4343,68.167,67.4216,66.9759,66.5156,66.226,65.841,65.7808,65.4992,65.2765,65.2287,61.929649,65.20847138,65.28354785,65.31530383,65.20411668,65.39320395,65.40451462,65.14104815,65.16181251,64.65450411,59.3346843,58.20030815,57.16197639,56.25900044,56.60857867,56.72295077,56.92002467,57.26668707,57.93268497,58.21280562,58.93250224,59.79659919,59.83600266,60.04770796,60.15174518
용인시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.0845,57.2688,58.2847,58.9077,59.7092,62.1152,63.8311,64.4142,64.9682,66.1279,66.5433,67.0875,67.0969,67.3564,67.4266,67.4659,67.3946,67.703,67.7988,68.4491,69.6993,70.5283,71.5642,72.0928,72.7491,73.1116,73.7075,73.8569,74.0798,75.6138,76.3164,77.0221,77.3191,77.6425,78.5735,79.1822,79.4937,79.8747,80.0876,80.3398,80.5075,80.5953,80.8726,81.139,81.3261,81.6344,81.6715,81.7887,81.804,81.8765,81.7432,81.7698,81.7497,82.05,82.1979,82.1743,81.9376,81.5691,81.2404,80.4914,79.7865,79.034,78.4782,77.705,77.2863,75.738,73.6149,72.8983,72.6688,72.4891,72.1477,71.9045,71.8289,71.6719,71.6468,71.278,71.1762,70.9736,70.8907,71.0638,71.283,71.4883,70.6613,69.0027,68.6264,68.6213,68.6195,68.4153,68.9275,69.8607,71.1974,74.2741,74.5286,73.6083,72.3841,71.5191,71.1163,70.6467,70.1753,69.5397,68.7129,67.5947,66.9514,66.7058,66.8861,67.059,67.0718585,67.01889523,67.07074236,67.09442293,67.09848692,67.12135228,67.12992677,67.17784506,67.07249175,67.39118458,66.36481971,64.91701363,63.48883874,63.69592922,64.04552595,64.07071298,64.33539756,64.22515575,64.09562479,64.02321743,64.1382154,64.50189999,64.79188326,65.03331891
용인시 처인구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.1692,58.642,59.0079,59.0598,59.4874,59.7779,60.1422,60.3694,61.1811,61.4716,61.5342,61.7377,62.5014,62.5898,62.7427,62.9686,63.3268,63.3885,63.4992,65.6963,66.6888,66.8697,67.236,68.1405,68.2603,68.8487,69.0293,69.0489,69.0077,69.5943,69.7928,70.4707,70.8206,71.1037,71.6521,71.6521,72.3473,73.5655,73.6594,74.0278,74.4147,74.5547,74.5202,74.5421,74.7059,75.1977,75.1905,75.2693,75.3372,75.7505,75.736,75.7532,75.8268,75.9409,77.3435,77.0113,76.9173,76.0332,75.4939,75.858,75.5251,75.2945,75.0008,75.1179,74.7943,74.9218,75.3194,75.6708,75.3001,75.7768,75.7768,76.0853,76.0441,76.178,76.5018,76.2417,76.2379,76.1621,76.1832,76.3493,76.3975,76.072,76.021,76.021,76.5444,76.6511,76.4426,76.938,77.4081,77.4081,78.5082,79.077,78.2258,77.6131,77.6368,76.5553,76.3084,75.7374,75.3735,73.406,72.8787,71.8784,70.781,71.051,71.8951,72.935372,73.01325778,72.98127608,73.0264563,72.58585447,73.04568148,73.17358005,73.51327038,73.60583016,73.82390312,74.31931267,74.17523255,73.98393966,70.07752167,70.57907918,69.91035425,69.40526203,69.26990228,68.80258671,68.57517691,68.28373709,68.3468533,68.16682928,68.37882483,68.64792277
용인시 기흥구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.3684,57.534,58.2707,58.4855,59.1596,60.9911,63.2554,64.1823,64.6433,66.4718,67.1845,68.2105,68.0435,68.7314,68.9412,69.031,69.1058,69.7238,70.0632,70.9312,71.7489,72.2516,72.9247,73.5473,74.5405,74.9875,75.5682,75.7234,75.7055,76.9012,77.8025,78.5137,78.74,79.217,79.6663,79.6663,81.0864,81.2494,81.4694,81.6382,81.8357,81.8415,82.3177,82.41,82.5024,82.8816,82.8775,82.9802,82.9559,83.1514,83.1016,83.0497,83.0331,83.6459,83.546,83.4839,83.0053,82.7919,82.7708,82.3424,81.6525,80.8416,80.0631,78.7143,78.2285,76.8083,74.8039,73.5434,73.2344,72.7169,72.7169,71.683,71.7222,71.4325,71.4129,71.4329,71.2838,71.2034,71.1794,71.4298,71.914,71.707,71.2916,71.2916,69.1643,68.9783,68.7042,68.8291,70.2844,70.2844,71.9259,76.2705,76.3614,74.9045,74.1825,73.6091,72.8473,72.348,71.732,70.7806,69.5786,68.4796,67.8216,67.4301,67.7279,67.915994,67.92035702,67.75152378,67.86857593,67.9289392,67.9176272,67.95353854,67.93417867,67.94000517,67.86260915,67.4595687,66.04400693,64.57975581,63.43004023,63.58058568,64.02386559,64.18783865,64.31309953,64.13430884,63.96068695,63.79578464,63.81873842,64.09558318,64.32067522,64.51123329
용인시 수지구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.5612,56.6987,58.1352,59.2875,60.2984,63.7453,65.2283,65.5543,66.1415,66.8415,67.0448,67.1934,67.2055,67.0836,66.9982,66.9459,66.6344,66.6948,66.5482,66.636,68.3687,69.6639,71.2067,71.5581,72.0051,72.2339,72.9383,73.1113,73.6302,75.7096,76.3311,77.0378,77.3922,77.5016,79.0027,79.0027,79.4689,79.8844,80.1166,80.4271,80.5162,80.6751,80.8209,81.317,81.6047,81.8009,81.8893,82.0296,82.0731,81.9462,81.7027,81.8104,81.766,81.7924,81.9128,81.9962,81.9717,81.561,80.9687,79.6504,78.8481,78.039,77.6497,77.2598,76.8878,74.8397,72.0394,71.6347,71.5166,71.5316,71.5316,71.2049,71.0052,70.9185,70.8107,70.0238,69.9481,69.5938,69.4281,69.5244,69.5129,70.2533,68.8378,68.8378,66.3309,66.4845,66.8044,66.1119,65.6775,65.6775,68.8429,71.189,71.8538,71.4094,69.4004,68.2876,68.2142,67.7971,67.4484,67.4274,66.9147,65.751,65.2228,65.0112,64.9256,64.891434,64.89852814,64.95836275,64.94559737,65.03473054,64.9536305,64.94005566,64.90374786,64.98445864,64.77927585,64.42249013,64.08978103,62.23980626,61.35180256,61.53831702,62.05625465,62.20317276,62.739995,62.81840146,62.76694972,62.87119153,63.09612732,63.7243923,64.10537306,64.38934591
